CustomerID,Age,Gender,Country,SubscriptionType,MonthlySpend,ContractLength,TenureMonths,SupportTickets,LoginsPerMonth,FeatureUsageScore,Referral,Churn,MarketingSpend,DiscountApplied,AdSpend,Revenue
2055.0,21.0,Male,India,Standard,51.46112446646178,1.0,9.0,5.0,22.0,91.30558191948238,,0.0,158.55866050888898,0.0,126.80833390339363,650.7720669018422
2056.0,26.0,Male,,Basic,,12.0,3.0,,6.0,39.90846569048871,0.0,1.0,223.5193685993889,1.0,180.47285882378122,156.94360775697152
2057.0,30.0,Female,Canada,Premium,190.4725407854706,6.0,54.0,0.0,18.0,38.70970738228196,0.0,0.0,178.9313781264338,1.0,142.2573215462845,
2058.0,43.0,Female,US,Standard,3.9617808031266586,6.0,31.0,2.0,31.0,15.816487361734467,0.0,,166.93466117784521,0.0,138.48583036710482,32.28894003674873
2059.0,37.0,Female,UK,Basic,35.18340150817784,24.0,15.0,1.0,29.0,32.42302925362392,1.0,0.0,178.29229494391151,1.0,149.5742815595815,460.6455510498137
,36.0,Female,Germany,Basic,16.864377358472854,1.0,4.0,1.0,37.0,80.20721787264505,0.0,0.0,105.93567165702778,0.0,90.20048039715066,134.71751384972873
2061.0,43.0,Female,Canada,Standard,45.9193757814906,1.0,49.0,5.0,17.0,41.641560151147836,1.0,0.0,99.21168632261794,0.0,,459.59688300317293
,33.0,Female,US,Basic,27.95765549157703,,17.0,1.0,8.0,78.60811511986702,0.0,0.0,263.87018683863386,0.0,210.89975198634733,450.18129853164174
2063.0,38.0,Other,India,Standard,18.312141931212906,1.0,45.0,1.0,16.0,85.43478234114585,0.0,0.0,223.46856430878617,0.0,180.29588606755613,156.67171314784426
2064.0,33.0,Male,,Basic,14.38661290441531,6.0,59.0,0.0,21.0,34.2986836388379,1.0,1.0,270.30940452724946,1.0,231.48758131433513,63.980799169726666
2065.0,37.0,Male,India,Standard,10.0751340520526,,31.0,3.0,26.0,98.84354500095415,0.0,,306.55649598420445,1.0,251.85856794104112,147.57821384688677
2066.0,29.0,Female,US,Premium,,1.0,,2.0,21.0,59.46779507626759,0.0,0.0,144.98264955901746,0.0,121.82868488005282,900.497652417228
2067.0,10.0,Female,Germany,Standard,12.564288819160312,1.0,11.0,4.0,23.0,33.60540109280814,1.0,0.0,239.32775611716391,0.0,171.40354094311192,152.43212041066516
2068.0,33.0,Male,US,Basic,1485.1259980366776,1.0,320.0,1.0,5.0,11.521311526308075,0.0,1.0,113.33159759231705,0.0,97.20729244697458,888.1748417565113
2069.0,49.0,Male,India,Basic,33.18316751802357,1.0,40.0,1.0,17.0,31.974546222766243,0.0,0.0,163.92366613779427,1.0,135.18471613615,332.11756667099075
2070.0,44.0,Female,,Basic,3.748464452827853,,3.0,1.0,14.0,14.858143235794163,0.0,0.0,212.94036680133064,0.0,151.8996624506583,-102.3924453409197
2071.0,44.0,Female,Canada,Standard,9.042692379536648,1.0,50.0,4.0,9.0,76.64889435180757,0.0,0.0,247.89890647684126,0.0,195.6657691507764,198.03955668752948
2072.0,47.0,Male,UK,Basic,111.70178324770642,6.0,1.0,3.0,16.0,,1.0,0.0,208.7213280095398,0.0,161.98155072036738,
2073.0,35.0,Female,US,Basic,46.167759072714055,12.0,8.0,,38.0,,0.0,0.0,191.8086494021767,,,425.7599334557831
2074.0,36.0,Female,US,Premium,10.187465732755077,1.0,41.0,2.0,24.0,31.874380149034277,0.0,1.0,224.71719209568397,,173.55988845074918,139.23924875739485
,28.0,Female,US,Basic,60.83009672348015,12.0,17.0,4.0,23.0,60.26156607685995,1.0,1.0,193.8710336531127,0.0,152.6239266631676,803.0408182328744
2076.0,31.0,Male,Germany,,86.6542711483762,1.0,8.0,1.0,21.0,35.40254013314521,0.0,1.0,198.92502082063436,0.0,151.07583604862398,985.2753705722934
2077.0,41.0,Male,UK,Standard,20.072644458589835,12.0,43.0,,16.0,14.383313466502301,0.0,1.0,197.48012574811634,,178.16939241726965,294.3495223411793
2078.0,47.0,,UK,Standard,40.66360926552121,12.0,33.0,0.0,32.0,62.58275058174967,0.0,1.0,260.14834396632074,0.0,191.7006732186443,570.7899315760487
,33.0,Male,US,Basic,17.36806329471372,12.0,26.0,3.0,21.0,50.757472549402095,0.0,0.0,268.46299365541074,1.0,204.38864687196704,249.60790992256722
2080.0,37.0,Female,,Basic,4.172434783410671,1.0,2.0,2.0,18.0,75.83895259380972,0.0,0.0,199.58078006820088,0.0,156.23465581226452,99.22203317004985
2081.0,35.0,Male,UK,Premium,25.50038772702255,6.0,47.0,4.0,26.0,25.566829749405827,0.0,0.0,178.903779272062,1.0,146.55585088678362,431.8121732508004
2082.0,41.0,Other,Canada,Basic,69.60194529637404,12.0,49.0,0.0,32.0,86.15984351050639,0.0,0.0,129.7785315158524,0.0,80.05509869589395,842.7804667072678
2083.0,20.0,Male,India,Standard,30.68725964871791,6.0,29.0,2.0,26.0,38.1715877927303,0.0,1.0,220.15186947342266,0.0,186.79534017814152,318.28935528505644
2084.0,12.0,Male,US,Standard,25.9823044995297,1.0,15.0,3.0,26.0,62.31963030451675,1.0,0.0,239.841589635812,0.0,200.91969924799935,362.32343493280223
2085.0,29.0,Female,US,Basic,22.785883173631845,24.0,30.0,2.0,17.0,99.11919508998196,0.0,0.0,246.26362718935036,0.0,182.2665443005746,294.5400135722967
2086.0,22.0,Female,US,,30.709113228875434,12.0,50.0,1.0,33.0,68.97656019996886,1.0,,294.03633741252963,0.0,,392.0159738041852
2087.0,29.0,Male,UK,Standard,19.15306922201281,12.0,44.0,1.0,31.0,51.69645925779777,0.0,0.0,89.94907887377957,1.0,82.44470961678462,199.4195191263371
2088.0,33.0,Female,UK,Standard,47.36123906163702,1.0,46.0,4.0,21.0,26.947287746141967,0.0,0.0,319.75345164668306,1.0,,627.9315439930136
2089.0,30.0,Female,US,Standard,3.2838106444908366,6.0,12.0,0.0,20.0,39.88505064892281,0.0,1.0,186.09514005595756,0.0,167.75734035463273,134.1996821196777
2090.0,49.0,Female,US,Premium,82.35391883822712,6.0,2.0,,26.0,8.725757032542159,,0.0,158.96129751985373,0.0,124.95709954007128,1088.4337615562154
2091.0,38.0,Female,US,Basic,9.507623756959989,6.0,21.0,0.0,20.0,25.178884783009913,0.0,0.0,225.58677281094907,1.0,182.13973588642168,9.007000928573206
2092.0,28.0,Male,Canada,Premium,50.18029797227732,1.0,29.0,0.0,35.0,33.99988605615032,,0.0,199.72368056014687,1.0,148.59422153384943,632.0441982906742
2093.0,41.0,Female,US,Basic,29.8811714556598,6.0,58.0,1.0,31.0,84.0382141367571,0.0,0.0,144.73775652669252,0.0,112.24722738847925,271.9554871375193
2094.0,27.0,Female,US,,,12.0,29.0,3.0,16.0,9.257292167766018,0.0,0.0,167.54547082346357,1.0,138.34650796965715,790.384326980594
2095.0,45.0,Male,US,Basic,87.47524127645887,6.0,16.0,2.0,18.0,40.996187950186425,1.0,,,0.0,172.74293143055985,977.6717683341461
2096.0,34.0,Male,India,Basic,11.420392433843055,12.0,51.0,3.0,10.0,51.187038437062384,0.0,0.0,177.9071123883471,0.0,134.79864148157156,22.579627104890633
2097.0,69.0,Female,UK,Basic,56.532887282857146,6.0,31.0,2.0,33.0,95.75630155131198,0.0,0.0,229.46913266954326,0.0,165.80942753547615,596.6424555871363
2098.0,24.0,Male,Germany,Basic,,6.0,33.0,2.0,15.0,37.49132389386346,0.0,0.0,138.54445574822662,1.0,100.19055030109813,23.762914470817293
2099.0,19.0,Male,US,,6.61936013497056,1.0,58.0,4.0,8.0,98.01969719768836,1.0,1.0,,1.0,229.05036887521402,-14.562708227766748
2100.0,65.0,Other,UK,Standard,133.1749514899617,12.0,2.0,2.0,16.0,49.79906249789193,0.0,0.0,291.51145153976813,1.0,229.6990097679317,1720.6017434110172
2101.0,38.0,Male,US,Basic,8.9796084746094,1.0,44.0,,8.0,71.10998953737436,0.0,1.0,292.22155161754114,0.0,226.29206950892183,25.157980250762435
2102.0,25.0,Male,Canada,Standard,12.947082034491597,12.0,4.0,0.0,21.0,,0.0,0.0,,0.0,135.40233163314315,396.62318608487317
2103.0,26.0,Female,US,Basic,6.981727972243647,6.0,39.0,3.0,16.0,68.8100844109848,1.0,1.0,,,195.1702933670007,-198.7058283286649
2104.0,46.0,Female,US,Basic,31.77145794045661,6.0,49.0,3.0,17.0,9.744807974683178,0.0,1.0,228.02830622642801,1.0,185.13696254575683,405.4001817352455
2105.0,23.0,Male,India,Basic,126.04160915594562,24.0,5.0,1.0,30.0,53.41004479584358,0.0,0.0,171.5728343174929,0.0,138.18157885743506,1526.811282180067
2106.0,51.0,Female,US,Basic,,1.0,2.0,2.0,22.0,33.510476467748205,1.0,0.0,216.95514971894062,0.0,187.1659622295101,236.71351099374317
2107.0,25.0,Female,US,Basic,39.0281644174789,6.0,45.0,3.0,22.0,32.21047898899844,0.0,0.0,239.7406841548195,0.0,173.58383903168743,402.3420786648734
2108.0,41.0,Female,,Premium,26.50541196747004,6.0,8.0,0.0,17.0,8.372108158247539,0.0,0.0,235.42964895911962,0.0,175.6717750686747,194.45772039521938
2109.0,31.0,Male,UK,Basic,20.4743651279333,24.0,50.0,3.0,19.0,69.04213918081663,1.0,0.0,151.8131511994422,1.0,121.78565226666056,55.39243538355839
2110.0,41.0,Male,India,Standard,42.44944511706868,12.0,36.0,1.0,24.0,55.3602425195197,0.0,,207.00108763235428,0.0,163.6550333380393,444.91951538097436
2111.0,29.0,Male,UK,Basic,40.92337892635887,12.0,6.0,0.0,32.0,39.27866296769824,,,89.41186096615192,1.0,77.32142557041044,358.2557711142201
2112.0,33.0,Female,India,Premium,22.264895296304577,1.0,41.0,1.0,21.0,97.66303166358912,0.0,0.0,175.64025696691425,0.0,143.67803144423434,249.7941066245967
2113.0,35.0,Female,UK,Basic,95.04411821035941,1.0,10.0,1.0,16.0,3.032516269711716,1.0,0.0,170.47602497067876,1.0,141.9404319311978,1053.343828650804
2114.0,24.0,Female,India,Premium,2.7318971140293793,1.0,36.0,1.0,22.0,64.68313586683318,0.0,0.0,231.86592065331462,1.0,181.30634868725917,-59.52073142977161
2115.0,42.0,Female,UK,Basic,4.454589440990933,12.0,4.0,3.0,20.0,47.45110903552698,1.0,0.0,,0.0,237.4910734444403,120.04808176985674
2116.0,31.0,Female,US,Basic,234.32584532901512,6.0,39.0,2.0,42.0,85.41802266791036,0.0,0.0,332.32699298784337,0.0,264.7857179511249,2835.3903145376316
2117.0,32.0,Male,US,Standard,68.85343484686429,6.0,14.0,1.0,12.0,77.78497605611446,0.0,0.0,202.15127511752434,0.0,153.9896454506387,727.6472329317288
2118.0,25.0,Female,India,Standard,,12.0,12.0,4.0,21.0,,0.0,0.0,174.72454753315554,1.0,127.6854070540502,1231.4446218797505
2119.0,9.0,Female,India,Basic,46.15331611392514,12.0,47.0,4.0,26.0,37.086048038244826,1.0,0.0,299.1521540894731,0.0,256.4435485165624,565.0319838692615
2120.0,33.0,Female,Germany,Basic,27.224327980500863,1.0,17.0,3.0,22.0,70.6246497429828,0.0,0.0,194.93724919732512,0.0,160.18295039057097,259.90963899844263
2121.0,59.0,Male,US,Standard,49.60824682042179,24.0,21.0,3.0,28.0,41.33191128546695,1.0,0.0,212.52140567971225,0.0,173.45233019957385,490.04987446860196
2122.0,42.0,Female,US,Basic,4.857752835663403,1.0,53.0,2.0,21.0,68.55351816425849,0.0,0.0,210.01531231584403,0.0,160.1772460670215,-2.7807169589385197
2123.0,34.0,Male,US,Basic,70.89320787301087,1.0,13.0,,17.0,86.62709958270793,1.0,0.0,184.94667352105444,1.0,163.84006381459636,810.8815528899886
2124.0,32.0,Male,US,Standard,38.90727077063586,12.0,33.0,2.0,24.0,,,0.0,184.49797854569826,0.0,154.34140620747678,459.33808520949196
2125.0,35.0,Female,UK,Standard,157.01697086795107,6.0,54.0,6.0,22.0,54.05029125702024,0.0,0.0,243.06021371552362,1.0,,1751.6550713317647
2126.0,54.0,Female,India,Basic,50.733127620853004,24.0,13.0,,25.0,79.33650405148207,0.0,1.0,282.3531225982487,,228.1507831046217,554.4495490658765
2127.0,23.0,Male,UK,Standard,8.225606741115879,6.0,48.0,1.0,16.0,87.72200520601025,0.0,1.0,260.2480156928036,0.0,207.3632644377945,34.09138156525438
2128.0,46.0,Female,India,Basic,32.46131067883895,24.0,,4.0,25.0,40.33679610153943,1.0,0.0,146.03475702341555,1.0,118.76868284819489,447.6301573159606
2129.0,42.0,Male,Germany,Basic,2.9780663555096174,1.0,9.0,0.0,31.0,85.6687199666464,0.0,0.0,268.92064543584615,0.0,223.55356851976182,123.1043330395612
2130.0,42.0,Male,,Basic,68.40888502548957,12.0,55.0,1.0,6.0,80.38966854749192,0.0,0.0,215.25302386808454,1.0,184.8215348852267,794.6408914957733
2131.0,39.0,Male,UK,Premium,34.84084745338318,24.0,50.0,1.0,28.0,41.05788351251339,1.0,0.0,128.88600650722952,1.0,,451.60510989137555
,35.0,Female,Germany,Basic,23.074270211298842,6.0,48.0,1.0,13.0,5.807379117416178,,0.0,194.98479002606948,1.0,159.5736939261793,152.02243382569716
2133.0,41.0,Other,India,Basic,,1.0,20.0,2.0,27.0,90.07620858544828,1.0,0.0,178.27651885222545,1.0,142.81384220926128,2008.7391153089422
2134.0,40.0,Female,Canada,Standard,141.17180598576363,1.0,44.0,0.0,20.0,23.257577045516122,0.0,1.0,161.468104681315,0.0,116.76500222691823,1580.5464205652108
2135.0,31.0,Female,Germany,Basic,152.70197575632102,12.0,40.0,4.0,15.0,87.65913011783385,1.0,0.0,194.22952280126077,1.0,159.70752715791207,1844.7813185561272
2136.0,29.0,Male,Canada,Standard,12.485301693134847,6.0,1.0,2.0,16.0,70.45535598244034,0.0,0.0,188.83396375006726,1.0,134.92162782099933,206.27903227490782
2137.0,36.0,Male,UK,Premium,65.2024755145739,6.0,13.0,2.0,34.0,98.99303967958105,0.0,0.0,237.17775204299465,,177.49488318053056,549.5035397591253
2138.0,50.0,Female,Germany,,145.36971461357192,12.0,22.0,1.0,18.0,20.750762293311155,0.0,0.0,121.26129532873236,1.0,91.83330761291576,1722.0149996215578
2139.0,22.0,Male,India,Basic,42.29979869290828,12.0,51.0,1.0,20.0,28.909199585542044,0.0,0.0,218.26996272886393,0.0,172.17806717752356,403.3466303987797
2140.0,20.0,Female,US,Standard,12.050125363935978,6.0,13.0,2.0,23.0,9.25303686033776,0.0,1.0,252.49589178907635,0.0,199.70095113748124,225.8595711222708
2141.0,36.0,Female,US,Premium,85.13593520962363,12.0,,3.0,12.0,98.9066259192715,0.0,1.0,183.79839433684353,0.0,128.02246393788934,1174.6704594089613
2142.0,35.0,Other,Germany,Basic,105.97912479416505,6.0,1.0,0.0,27.0,61.960819841421014,1.0,0.0,247.43571477132224,0.0,199.53205707201502,
2143.0,36.0,Male,US,Basic,60.740800058329825,12.0,46.0,0.0,10.0,26.895019117102215,1.0,0.0,180.6222500263941,0.0,146.26225793200769,576.4616637393907
2144.0,37.0,Female,India,Basic,17.37534620059094,,56.0,5.0,26.0,48.38089845657883,1.0,0.0,190.3226700984659,1.0,150.51119916743454,173.35222307095623
2145.0,32.0,Female,US,Basic,10.578903173415602,1.0,53.0,1.0,14.0,97.11601807272189,0.0,1.0,63.08926769111693,0.0,35.44761727309664,76.07445490907233
2146.0,49.0,Male,US,Premium,48.94419747666431,12.0,33.0,2.0,19.0,34.74276446508456,0.0,0.0,228.963149573754,1.0,199.22838500273414,507.936277888518
2147.0,18.0,Female,Germany,Standard,32.96633233920957,6.0,5.0,0.0,28.0,,0.0,1.0,212.68244592838036,0.0,162.55283369231284,574.8086635906559
2148.0,26.0,Male,Germany,Basic,55.24903486217011,6.0,30.0,3.0,14.0,13.046306071354907,0.0,0.0,186.4457081436072,0.0,160.5566184795433,761.9683438915652
2149.0,33.0,Male,India,Premium,5.922268930110702,12.0,5.0,0.0,18.0,72.70856723745725,1.0,,246.81857454271085,1.0,206.70985305112092,-22.994661073119758
2150.0,18.0,Male,US,Basic,7.304122926304066,6.0,43.0,3.0,16.0,38.190855576582805,0.0,0.0,196.16112420015457,1.0,154.90553301051926,-28.281762262926236
2151.0,33.0,Male,India,,22.540612846341766,1.0,25.0,3.0,23.0,19.386760515837754,,1.0,172.83621903390548,0.0,133.1842680796226,459.59082743176606
2152.0,51.0,Female,India,Basic,14.971560376192416,12.0,26.0,2.0,11.0,,1.0,0.0,200.318481273643,,149.37095093183197,371.9905554587573
2153.0,35.0,Male,,Basic,48.29225472935937,12.0,19.0,4.0,16.0,54.98917084577487,0.0,0.0,251.32896180021947,1.0,,442.62791786349067
2154.0,37.0,,US,Basic,22.906956923826616,12.0,12.0,0.0,22.0,37.542050364357316,0.0,0.0,210.1054411793995,0.0,169.96859439217081,421.4150645282846
2155.0,22.0,Male,India,Standard,57.59603103846297,,57.0,2.0,28.0,40.423375949570364,1.0,1.0,,0.0,64.97403280214206,854.7490152969256
2156.0,28.0,Male,US,Basic,73.22326154501137,6.0,8.0,1.0,22.0,7.294249458018687,1.0,0.0,195.03899630682338,1.0,166.85732028141302,1034.275332333074
2157.0,31.0,Male,UK,Basic,10.361515205467335,6.0,10.0,1.0,18.0,49.280435317759085,0.0,0.0,52.462547680780546,0.0,47.22115047104343,1.6052039094188046
2158.0,31.0,Male,US,Premium,126.17645039856438,1.0,18.0,3.0,9.0,72.53876095206256,0.0,1.0,254.9120159682321,0.0,207.13249448267604,
2159.0,47.0,Female,India,Premium,77.36069094311331,1.0,41.0,3.0,36.0,82.30755717168711,,0.0,136.74677428169252,0.0,110.5835867285011,911.6578596793224
2160.0,40.0,Female,US,Standard,49.27946850795522,1.0,11.0,1.0,27.0,83.15580554383038,0.0,0.0,242.17910753375278,0.0,194.45678132423345,652.9193493308234
2161.0,23.0,Female,Canada,Premium,119.80571309848244,24.0,30.0,2.0,11.0,84.3751713155852,0.0,0.0,211.10241230861874,0.0,158.86236548846614,1494.94893666634
2162.0,37.0,Female,India,Premium,,12.0,5.0,1.0,4.0,84.80787372947445,1.0,0.0,215.65520624874986,0.0,167.26722071995982,176.40581048873187
2163.0,39.0,Male,US,Standard,27.384267150582968,6.0,24.0,2.0,10.0,46.89139898521205,0.0,0.0,245.16503946246874,0.0,193.89912035504597,281.55862731129
2164.0,46.0,Female,India,Standard,4.484583583195896,,45.0,2.0,21.0,43.30806561627154,0.0,0.0,,0.0,139.65924101732895,201.53225792825094
2165.0,50.0,Female,Germany,,30.457015903086265,1.0,13.0,3.0,20.0,11.097863566926613,1.0,0.0,214.62214119110956,1.0,174.7331414222426,289.2121256748152
2166.0,24.0,,Germany,Standard,35.30156422536846,1.0,56.0,2.0,21.0,29.1538543920974,,1.0,201.4642136942908,0.0,152.19056311641367,383.1166917983088
2167.0,26.0,Female,UK,Basic,47.86435109738708,24.0,36.0,4.0,33.0,22.549076593068328,0.0,0.0,155.4085625833274,0.0,122.41844641122283,676.2620639407035
2168.0,22.0,Male,US,Basic,3.3090848851520924,6.0,49.0,3.0,21.0,61.04377957349468,0.0,0.0,220.7815426783683,0.0,196.56902732601702,26.062899152063547
2169.0,32.0,Male,UK,Basic,,12.0,27.0,3.0,21.0,32.37931193234702,1.0,1.0,215.8497253369967,0.0,193.84695505400057,41.33065060508728
2170.0,39.0,Female,Germany,Premium,27.226891158247028,6.0,32.0,1.0,18.0,53.289737584663236,0.0,1.0,234.624146548774,1.0,194.08451667978824,396.92883143304397
2171.0,21.0,Male,India,Standard,10.482580924844836,12.0,14.0,2.0,22.0,,0.0,0.0,213.5526628112304,1.0,158.48910801309688,187.1335369562815
2172.0,34.0,Male,Germany,Premium,71.1040241297931,12.0,41.0,0.0,25.0,89.01424825188217,1.0,0.0,223.01963015841778,0.0,175.3932858684505,744.122070832235
2173.0,31.0,Male,US,Standard,55.24202480773576,1.0,54.0,4.0,20.0,42.47787702031645,0.0,0.0,193.88645990890308,0.0,152.2124943167471,535.8888436961465
2174.0,36.0,Male,US,Basic,19.713424322508537,6.0,2.0,2.0,10.0,83.80816409928957,0.0,1.0,166.5076157966518,,,325.2983817539904
2175.0,26.0,Male,Germany,Standard,2.3432223986577205,12.0,4.0,0.0,12.0,4.119653043029459,1.0,1.0,163.47619976577582,0.0,116.17159378975009,19.627129622158897
2176.0,55.0,,UK,Basic,10.071770846458444,,,2.0,24.0,3.2797510836453214,0.0,0.0,137.16231954996593,0.0,116.21554740296565,301.43083873109845
2177.0,18.0,Female,US,Basic,58.830747108028326,6.0,42.0,4.0,13.0,73.05259124483227,0.0,1.0,217.05773095223856,0.0,173.28860217731017,723.5999567887022
2178.0,36.0,Female,US,Premium,231.08984909754966,6.0,37.0,,17.0,,1.0,0.0,193.14719989513156,1.0,152.07166723252897,2832.146883666901
2179.0,55.0,Male,Germany,Standard,19.760424755206852,6.0,48.0,1.0,5.0,2.340146096032425,0.0,1.0,181.59177899655614,0.0,138.83341756946012,253.00614731010236
2180.0,35.0,Other,US,Premium,80.97347478816992,6.0,38.0,0.0,27.0,48.7728282770968,0.0,0.0,148.2822063965464,,107.48470856329851,931.0524980545046
2181.0,33.0,Female,US,Basic,100.90659574029704,1.0,37.0,4.0,15.0,4.949755492243247,0.0,0.0,229.57297880567324,0.0,185.76043885747742,1420.9600739086738
2182.0,31.0,Male,US,Standard,2.469012700229966,24.0,13.0,1.0,3.0,16.666257811282424,0.0,1.0,165.67123290602285,0.0,122.29913617617923,
2183.0,33.0,Female,Canada,Basic,123.97900182406552,1.0,9.0,2.0,25.0,96.27990423221358,0.0,0.0,185.27908893919457,1.0,138.55268264583046,1390.8855539402837
2184.0,48.0,Female,Canada,Standard,31.38695541426167,6.0,42.0,4.0,8.0,34.01598290538017,1.0,1.0,198.88316607329455,0.0,,
2185.0,12.0,Female,India,Basic,166.5493517320049,1.0,27.0,1.0,10.0,46.93443461543835,0.0,0.0,61.74076549735176,1.0,62.891219865254605,2025.8220303836665
2186.0,50.0,Male,India,Standard,38.669710095959296,,2.0,1.0,26.0,68.26353366654833,,0.0,181.17712973707296,1.0,128.2346547892606,664.9027031266572
2187.0,20.0,Male,,Basic,13.403352869621587,12.0,47.0,2.0,15.0,92.03376113285164,0.0,1.0,156.31857407618904,0.0,122.12283812656275,51.689762966252914
2188.0,32.0,Female,US,Basic,183.784949777595,24.0,27.0,2.0,34.0,14.882635119977227,0.0,1.0,250.71627110529386,0.0,,2131.880334557353
2189.0,30.0,Female,Germany,Standard,13.939744972152532,12.0,12.0,0.0,8.0,22.685769724041037,0.0,1.0,,1.0,129.59874411217112,193.74970521792937
2190.0,40.0,Female,US,Standard,107.05658327603894,1.0,12.0,2.0,33.0,,1.0,0.0,243.53199149625266,0.0,192.5222501815509,1184.1068041325523
2191.0,19.0,Female,India,Standard,9.505298526942001,6.0,3.0,2.0,11.0,66.09257830753816,0.0,0.0,222.75624948858012,1.0,168.74857532245895,342.5133745420561
2192.0,22.0,Female,UK,Standard,56.16075957545761,1.0,26.0,1.0,17.0,43.510743876424016,0.0,0.0,165.99061807323278,1.0,154.49640368955008,710.6898082930098
2193.0,55.0,Male,US,Premium,,6.0,15.0,3.0,11.0,65.32581075599253,0.0,0.0,173.8317415993576,1.0,141.43175462481156,470.7767951686485
2194.0,21.0,Female,India,Premium,178.81000103241703,1.0,27.0,0.0,28.0,1.1422526464421656,0.0,,93.68011936027132,1.0,77.90406960206178,2150.3220140155477
2195.0,36.0,Male,India,Basic,10.21441122258899,12.0,51.0,1.0,32.0,19.761274175462027,0.0,1.0,260.4738747000185,1.0,213.49303264449574,
2196.0,28.0,Female,UK,Basic,26.279594945763158,1.0,45.0,2.0,16.0,83.70196542094118,0.0,0.0,221.93232950406662,0.0,189.4530007772004,400.59411444238697
2197.0,39.0,Female,US,Standard,51.051505918596206,1.0,35.0,,17.0,75.59007316197103,0.0,0.0,187.39506246414498,0.0,133.13193685161224,699.8820019489349
2198.0,35.0,Male,US,Basic,189.98032446944643,12.0,13.0,3.0,7.0,63.57151147843159,1.0,0.0,,0.0,140.84621105530755,2138.8612854219896
2199.0,28.0,Female,India,Basic,18.11044545091831,24.0,54.0,4.0,29.0,54.87531216067143,0.0,1.0,96.63677817077279,0.0,,267.3715852434097
2200.0,39.0,Male,,Basic,25.281212970989852,1.0,56.0,2.0,12.0,20.01766705653536,0.0,1.0,231.0129462322346,1.0,174.64001096548253,306.9820432443346
2201.0,31.0,Male,US,Basic,30.975507644091728,1.0,5.0,6.0,9.0,27.17537830842186,0.0,0.0,203.4295449124112,0.0,150.1909054475983,385.03729166624225
2202.0,33.0,Male,Canada,Standard,14.564461273720939,12.0,43.0,3.0,19.0,96.42280420782163,0.0,1.0,244.68423398842998,0.0,186.55433214172163,
2203.0,42.0,Male,UK,,85.01046302783737,6.0,54.0,0.0,16.0,0.18497002612171132,0.0,0.0,221.3870403469357,1.0,168.06427183468327,1115.8849399137853
2204.0,22.0,Male,Germany,Basic,4.825303045635558,24.0,17.0,2.0,2.0,44.11794807778426,1.0,0.0,153.48751902116004,0.0,134.00359689049213,140.21825878051698
2205.0,25.0,Male,US,Premium,61.00340400757362,6.0,58.0,0.0,18.0,1.0283018814915224,0.0,1.0,259.8621507175704,0.0,198.38735240391284,753.0652406104031
2206.0,39.0,,,Premium,38.17086157440846,1.0,19.0,0.0,14.0,34.23650148987852,0.0,0.0,183.11518267689758,0.0,138.92548215630015,289.2965379484878
2207.0,49.0,Female,US,Premium,13.84877669237732,1.0,20.0,1.0,21.0,32.5037279872309,1.0,0.0,218.06575589759717,1.0,167.83764702112293,32.54119638156229
2208.0,38.0,Female,US,Basic,33.94549797765036,6.0,59.0,,29.0,11.584431153405394,1.0,1.0,221.97215501625982,0.0,176.10147696663034,473.5560410395491
2209.0,31.0,Male,Canada,Basic,88.58287145396154,12.0,23.0,1.0,14.0,6.942960237384732,1.0,1.0,,,147.3397982064565,1118.7823389287746
2210.0,34.0,Female,,Basic,29.479158235090242,12.0,59.0,4.0,22.0,85.21545825312053,0.0,0.0,282.1932614464193,,232.8704140002088,67.2492101656677
2211.0,22.0,Female,India,Basic,6.499612562720401,24.0,12.0,4.0,30.0,32.41906313607525,0.0,1.0,180.56951656041804,0.0,136.67122290535167,-52.37994776554308
2212.0,41.0,Male,US,Basic,2.0828860431292133,1.0,32.0,2.0,22.0,55.968941068046426,0.0,0.0,276.2802170064814,0.0,239.94357923003577,103.47097263749275
2213.0,43.0,Female,UK,Premium,,12.0,29.0,5.0,29.0,75.691345264293,0.0,1.0,162.50350267013732,1.0,139.81747348611069,856.0927521403285
2214.0,30.0,Male,US,Premium,20.05621309894892,12.0,5.0,1.0,25.0,53.87595850238351,0.0,0.0,176.2476698154813,1.0,140.44042181220266,274.4508352219136
2215.0,30.0,,US,Premium,133.86007023354043,12.0,49.0,2.0,22.0,43.73793412680247,0.0,0.0,250.86383686175202,0.0,195.75283688821202,1535.2251519630663
2216.0,37.0,Male,US,Standard,48.00523241272015,6.0,51.0,1.0,8.0,48.91394627042215,1.0,0.0,308.32630664042813,0.0,244.7644604441286,384.41992269740103
2217.0,30.0,Male,Germany,Standard,28.66022536719173,12.0,43.0,2.0,8.0,83.54416555121114,0.0,0.0,155.56145653327624,1.0,,140.74629618712981
2218.0,34.0,Female,US,,41.55899675944921,6.0,2.0,3.0,10.0,53.07802815525405,1.0,0.0,,1.0,123.5148441663814,544.0630705154445
2219.0,55.0,,US,Premium,30.544513524843573,6.0,6.0,3.0,28.0,18.39663535779409,0.0,0.0,,1.0,135.68737965358008,377.1784157149247
2220.0,29.0,Male,US,,118.12263758508878,1.0,21.0,3.0,18.0,18.580447089198728,0.0,1.0,213.40534926969326,1.0,,1407.8908270824402
2221.0,31.0,Female,Canada,Basic,30.626481387134735,12.0,35.0,1.0,21.0,50.14301611043345,0.0,1.0,206.94673195048628,1.0,167.6080701054985,473.45955129366695
